rating_id,company_id,analyst_firm,rating,target_price_usd,rating_date
589,1,"Monness, Crespi, Hardt",Buy,,2021-04-29
590,1,UBS,Buy,,2021-04-29
591,1,Credit Suisse,Neutral,,2021-04-29
592,1,Canaccord Genuity,Buy,,2021-04-29
593,1,Jefferies,Buy,,2021-04-29
594,1,Deutsche Bank,Buy,,2021-04-29
595,1,Wedbush,Outperform,,2021-04-29
596,1,Morgan Stanley,Overweight,,2021-04-29
597,1,Raymond James,Outperform,,2021-04-29
598,1,Wolfe Research,Underperform,,2021-04-29
599,1,Goldman Sachs,Neutral,,2021-04-29
600,1,JP Morgan,Overweight,,2021-04-27
601,1,Morgan Stanley,Overweight,,2021-04-21
602,1,Wolfe Research,Underperform,,2021-04-21
603,1,Morgan Stanley,Overweight,,2021-04-16
604,1,UBS,Buy,,2021-04-08
605,1,Morgan Stanley,Overweight,,2021-04-06
606,1,UBS,Buy,,2021-03-31
607,1,B of A Securities,Neutral,,2021-03-24
608,1,Evercore ISI Group,Outperform,,2021-03-16
609,1,Wedbush,Outperform,,2021-03-10
610,1,Loop Capital,Buy,,2021-01-28
611,1,DA Davidson,Buy,,2021-01-28
612,1,Deutsche Bank,Buy,,2021-01-28
613,1,Wells Fargo,Overweight,,2021-01-28
614,1,Piper Sandler,Overweight,,2021-01-28
615,1,Bernstein,Market Perform,,2021-01-28
616,1,Credit Suisse,Neutral,,2021-01-28
617,1,Canaccord Genuity,Buy,,2021-01-28
618,1,Barclays,Neutral,,2021-01-28
619,1,B of A Securities,Neutral,,2021-01-28
620,1,RBC Capital,Outperform,,2021-01-28
621,1,Raymond James,Outperform,,2021-01-28
622,1,Needham,Buy,,2021-01-28
623,1,Morgan Stanley,Overweight,,2021-01-28
624,1,Cascend,Buy,,2021-01-26
625,1,B of A Securities,Neutral,,2021-01-26
626,1,RBC Capital,Outperform,,2021-01-26
627,1,Evercore ISI Group,Outperform,,2021-01-25
628,1,Raymond James,Outperform,,2021-01-25
629,1,Wedbush,Outperform,,2021-01-25
630,1,Cowen & Co.,Outperform,,2021-01-22
631,1,Morgan Stanley,Overweight,,2021-01-21
632,1,Loop Capital,Buy,,2021-01-15
633,1,Barclays,Neutral,,2021-01-14
634,1,Wells Fargo,Overweight,,2021-01-12
635,1,Wolfe Research,Underperform,,2021-01-11
636,1,Bernstein,Market Perform,,2021-01-06
637,1,Canaccord Genuity,Buy,,2021-01-05
638,1,Credit Suisse,Neutral,,2021-01-05
639,1,Morgan Stanley,Overweight,,2020-12-16
640,1,Cascend,Buy,,2020-12-15
641,1,Wells Fargo,Overweight,,2020-12-14
642,1,Wedbush,Outperform,,2020-12-09
643,1,Loop Capital,Buy,,2020-11-30
644,1,DA Davidson,Buy,,2020-10-30
645,1,B of A Securities,Neutral,,2020-10-30
646,1,Raymond James,Outperform,,2020-10-30
647,1,Loop Capital,Hold,,2020-10-26
648,1,Piper Sandler,Overweight,,2020-10-22
649,1,B of A Securities,Neutral,,2020-10-21
650,1,Jefferies,Buy,,2020-10-14
651,1,Credit Suisse,Neutral,,2020-10-14
652,1,Morgan Stanley,Overweight,,2020-10-14
653,1,Piper Sandler,Overweight,,2020-10-13
654,1,RBC Capital,Outperform,,2020-10-12
655,1,Raymond James,Outperform,,2020-09-22
656,1,Canaccord Genuity,Buy,,2020-09-21
657,1,Citigroup,Buy,,2020-09-21
658,1,Jefferies,Buy,,2020-09-17
659,1,Needham,Buy,,2020-09-16
660,1,Baird,Outperform,,2020-09-10
661,1,Deutsche Bank,Buy,,2020-09-01
662,1,JP Morgan,Overweight,,2020-09-01
663,1,B of A Securities,Neutral,,2020-09-01
664,1,"Monness, Crespi, Hardt",Buy,,2020-08-31
665,1,Argus Research,Buy,,2020-08-31
666,1,Wedbush,Outperform,,2020-08-31
667,1,Cowen & Co.,Outperform,,2020-08-25
668,1,Wedbush,Outperform,,2020-08-25
669,1,Morgan Stanley,Overweight,,2020-08-24
670,1,Bernstein,Market Perform,,2020-08-14
671,1,Wedbush,Outperform,,2020-08-10
672,1,Bernstein,Market Perform,,2020-08-05
673,1,Wells Fargo,Overweight,,2020-08-05
674,1,B of A Securities,Neutral,,2020-08-05
675,1,DA Davidson,Buy,,2020-07-31
676,1,Loop Capital,Hold,,2020-07-31
677,1,Bernstein,Market Perform,,2020-07-31
678,1,Jefferies,Buy,,2020-07-31
679,1,Barclays,Neutral,,2020-07-31
680,1,Cascend,Buy,,2020-07-31
681,1,Canaccord Genuity,Buy,,2020-07-31
682,1,B of A Securities,Buy,,2020-07-31
683,1,RBC Capital,Outperform,,2020-07-31
684,1,Deutsche Bank,Buy,,2020-07-31
685,1,Credit Suisse,Neutral,,2020-07-31
686,1,Piper Sandler,Overweight,,2020-07-31
687,1,Morgan Stanley,Overweight,,2020-07-31
688,1,Raymond James,Outperform,,2020-07-31
689,1,UBS,Buy,,2020-07-31
690,1,Citigroup,Buy,,2020-07-31
691,1,Wedbush,Outperform,,2020-07-31
692,1,Credit Suisse,Neutral,,2020-07-29
693,1,"Monness, Crespi, Hardt",Buy,,2020-07-28
694,1,Bernstein,Market Perform,,2020-07-24
695,1,Wolfe Research,Underperform,,2020-07-24
696,1,Wells Fargo,Overweight,,2020-07-24
697,1,Canaccord Genuity,Buy,,2020-07-16
698,1,B of A Securities,Buy,,2020-07-15
699,1,Needham,Buy,,2020-07-15
700,1,Morgan Stanley,Overweight,,2020-07-13
701,1,Wedbush,Outperform,,2020-07-13
702,1,Deutsche Bank,Buy,,2020-07-08
703,1,Cascend,Buy,,2020-07-07
704,1,Raymond James,Outperform,,2020-07-07
705,1,Barclays,Neutral,,2020-06-25
706,1,Wedbush,Outperform,,2020-06-25
707,1,Loop Capital,Hold,,2020-06-23
708,1,UBS,Buy,,2020-06-23
709,1,Deutsche Bank,Buy,,2020-06-23
710,1,Bernstein,Market Perform,,2020-06-23
711,1,Goldman Sachs,Sell,,2020-06-23
712,1,Baird,Outperform,,2020-06-23
713,1,Cowen & Co.,Outperform,,2020-06-22
714,1,RBC Capital,Outperform,,2020-06-17
715,1,Citigroup,Buy,,2020-06-16
716,1,B of A Securities,Buy,,2020-06-11
717,1,Wells Fargo,Overweight,,2020-06-11
718,1,HSBC,Hold,,2020-06-11
719,1,Deutsche Bank,Buy,,2020-06-10
720,1,Wedbush,Outperform,,2020-06-05
721,1,Credit Suisse,Neutral,,2020-06-05
722,1,Morgan Stanley,Overweight,,2020-06-03
723,1,B of A Securities,Buy,,2020-05-27
724,1,Deutsche Bank,Buy,,2020-05-27
725,1,Wedbush,Outperform,,2020-05-12
726,1,Bernstein,Market Perform,,2020-05-07
727,1,Daiwa Capital,Outperform,,2020-05-06
728,1,Barclays,Neutral,,2020-05-01
729,1,DA Davidson,Buy,,2020-05-01
730,1,Canaccord Genuity,Buy,,2020-05-01
731,1,Nomura,Neutral,,2020-05-01
732,1,UBS,Buy,,2020-05-01
733,1,Deutsche Bank,Buy,,2020-05-01
734,1,B of A Securities,Buy,,2020-05-01
735,1,Raymond James,Outperform,,2020-05-01
736,1,Morgan Stanley,Overweight,,2020-05-01
737,1,Nomura Instinet,Neutral,,2020-05-01
738,1,JP Morgan,Overweight,,2020-05-01
739,1,Cascend,Buy,,2020-05-01
740,1,Piper Sandler,Overweight,,2020-05-01
741,1,B of A Securities,Buy,,2020-04-27
742,1,Daiwa Capital,Outperform,,2020-04-23
743,1,Nomura Instinet,Neutral,,2020-04-21
744,1,Goldman Sachs,Sell,,2020-04-17
745,1,Baird,Outperform,,2020-04-16
746,1,Deutsche Bank,Buy,,2020-04-16
747,1,Bernstein,Market Perform,,2020-04-13
748,1,Raymond James,Outperform,,2020-04-13
749,1,Nomura,Neutral,,2020-04-09
750,1,Nomura Instinet,Neutral,,2020-04-09
751,1,JP Morgan,Overweight,,2020-04-08
752,1,Morgan Stanley,Overweight,,2020-04-03
753,1,Credit Suisse,Neutral,,2020-04-03
754,1,Argus Research,Buy,,2020-04-01
755,1,UBS,Buy,,2020-03-30
756,1,Bernstein,Market Perform,,2020-03-26
757,1,Deutsche Bank,Buy,,2020-03-25
758,1,Piper Sandler,Overweight,,2020-03-24
759,1,Nomura,Neutral,,2020-03-23
760,1,Nomura Instinet,Neutral,,2020-03-23
761,1,B of A Securities,Buy,,2020-03-20
762,1,Canaccord Genuity,Buy,,2020-03-19
763,1,Goldman Sachs,Neutral,,2020-03-18
764,1,Wedbush,Outperform,,2020-03-18
765,1,Goldman Sachs,Neutral,,2020-03-17
766,1,Jefferies,Buy,,2020-03-17
767,1,Morgan Stanley,Overweight,,2020-03-17
768,1,Wells Fargo,Overweight,,2020-03-13
769,1,B of A Securities,Buy,,2020-03-11
770,1,UBS,Buy,,2020-03-10
771,1,Wedbush,Outperform,,2020-03-08
772,1,Deutsche Bank,Hold,,2020-03-06
773,1,B of A Securities,Buy,,2020-03-06
774,1,Nomura Instinet,Neutral,,2020-03-04
775,1,Wedbush,Outperform,,2020-03-03
776,1,Cascend,Buy,,2020-03-02
777,1,Oppenheimer,Outperform,,2020-03-02
778,1,DA Davidson,Buy,,2020-02-18
779,1,Bernstein,Market Perform,,2020-02-18
780,1,Goldman Sachs,Neutral,,2020-02-18
781,1,Canaccord Genuity,Buy,,2020-02-18
782,1,Barclays,Neutral,,2020-02-18
783,1,B of A Securities,Buy,,2020-01-30
784,1,Cascend,Buy,,2020-01-29
785,1,Loop Capital,Hold,,2020-01-29
786,1,Bernstein,Market Perform,,2020-01-29
787,1,DA Davidson,Buy,,2020-01-29
788,1,Nomura,Neutral,,2020-01-29
789,1,Goldman Sachs,Neutral,,2020-01-29
790,1,Baird,Outperform,,2020-01-29
791,1,"Monness, Crespi, Hardt",Buy,,2020-01-29
792,1,Deutsche Bank,Hold,,2020-01-29
793,1,Wells Fargo,Neutral,,2020-01-29
794,1,Maxim Group,Hold,,2020-01-29
795,1,B of A Securities,Buy,,2020-01-29
796,1,Evercore ISI Group,Outperform,,2020-01-29
797,1,JP Morgan,Overweight,,2020-01-29
798,1,RBC Capital,Outperform,,2020-01-29
799,1,Cowen & Co.,Outperform,,2020-01-29
800,1,Credit Suisse,Neutral,,2020-01-29
801,1,Raymond James,Outperform,,2020-01-29
802,1,Citigroup,Buy,,2020-01-29
803,1,Piper Sandler,Overweight,,2020-01-29
804,1,Deutsche Bank,Hold,,2020-01-27
805,1,"Monness, Crespi, Hardt",Buy,,2020-01-24
806,1,Cowen & Co.,Outperform,,2020-01-24
807,1,Wedbush,Outperform,,2020-01-24
808,1,Rosenblatt,Sell,,2020-01-24
809,1,B of A Securities,Buy,,2020-01-23
810,1,Nomura,Neutral,,2020-01-17
811,1,Morgan Stanley,Overweight,,2020-01-17
812,1,Nomura Instinet,Neutral,,2020-01-17
813,1,Canaccord Genuity,Buy,,2020-01-15
814,1,UBS,Buy,,2020-01-14
815,1,Atlantic Equities,Underweight,,2020-01-14
816,1,JP Morgan,Overweight,,2020-01-13
817,1,DA Davidson,Buy,,2020-01-13
818,1,Bernstein,Market Perform,,2020-01-10
819,1,Argus Research,Buy,,2020-01-10
820,1,Jefferies,Buy,,2020-01-09
821,1,Cascend,Buy,,2020-01-06
822,1,Needham,Buy,,2020-01-06
823,1,B of A Securities,Buy,,2020-01-03
824,1,RBC Capital,Outperform,,2020-01-03
825,1,Wedbush,Outperform,,2019-12-23
826,1,Piper Sandler,Outperform,,2019-12-20
827,1,Cowen & Co.,Outperform,,2019-12-17
828,1,Evercore ISI Group,Outperform,,2019-12-11
829,1,China Renaissance,Buy,,2019-12-09
830,1,JP Morgan,Overweight,,2019-12-02
831,1,Cascend,Buy,,2019-11-26
832,1,JP Morgan,Overweight,,2019-11-15
833,1,Piper Sandler,Overweight,,2019-11-15
834,1,Wedbush,Outperform,,2019-11-15
835,1,Maxim Group,Sell,,2019-11-14
836,1,RBC Capital,Outperform,,2019-11-13
837,1,Cowen & Co.,Outperform,,2019-10-31
838,1,Canaccord Genuity,Buy,,2019-10-31
839,1,Wedbush,Outperform,,2019-10-31
840,1,Barclays,Neutral,,2019-10-31
841,1,Piper Sandler,Overweight,,2019-10-31
842,1,DA Davidson,Buy,,2019-10-31
843,1,Cascend,Buy,,2019-10-31
844,1,Wells Fargo,Market Perform,,2019-10-31
845,1,UBS,Buy,,2019-10-31
846,1,Morgan Stanley,Overweight,,2019-10-31
847,1,Nomura,Neutral,,2019-10-31
848,1,JP Morgan,Overweight,,2019-10-28
849,1,Jefferies,Buy,,2019-10-28
850,1,B of A Securities,Buy,,2019-10-28
851,1,Credit Suisse,Neutral,,2019-10-28
852,1,Cascend,Buy,,2019-10-25
853,1,UBS,Buy,,2019-10-24
854,1,Morgan Stanley,Overweight,,2019-10-23
855,1,Deutsche Bank,Hold,,2019-10-22
856,1,Raymond James,Outperform,,2019-10-21
857,1,Barclays,Neutral,,2019-10-17
858,1,Wedbush,Outperform,,2019-10-11
859,1,Longbow Research,Buy,,2019-10-10
860,1,Canaccord Genuity,Buy,,2019-10-09
861,1,Nomura,Neutral,,2019-10-07
862,1,JP Morgan,Overweight,,2019-09-30
863,1,Cascend,Buy,,2019-09-20
864,1,Goldman Sachs,Neutral,,2019-09-13
865,1,Needham,Buy,,2019-09-11
866,1,Barclays,Neutral,,2019-09-11
867,1,B of A Securities,Buy,,2019-09-11
868,1,Barclays,Neutral,,2019-08-08
869,1,Deutsche Bank,Hold,,2019-07-31
870,1,B of A Securities,Buy,,2019-07-31
871,1,Citigroup,Buy,,2019-07-31
872,1,Cowen & Co.,Outperform,,2019-07-31
873,1,Piper Sandler,Overweight,,2019-07-31
874,1,Canaccord Genuity,Buy,,2019-07-31
875,1,Nomura,Neutral,,2019-07-31
876,1,Wedbush,Outperform,,2019-07-31
877,1,UBS,Buy,,2019-07-29
878,1,Morgan Stanley,Overweight,,2019-07-22
879,1,Nomura,Neutral,,2019-07-19
880,1,Raymond James,Outperform,,2019-07-18
881,1,Goldman Sachs,Neutral,,2019-07-17
882,1,JP Morgan,Overweight,,2019-07-09
883,1,Rosenblatt,Sell,,2019-07-08
884,1,Deutsche Bank,Hold,,2019-06-20
885,1,Evercore ISI Group,Outperform,,2019-06-06
886,1,Canaccord Genuity,Buy,,2019-06-04
887,1,Morgan Stanley,Overweight,,2019-05-30
888,1,Citigroup,Buy,,2019-05-28
889,1,UBS,Buy,,2019-05-23
890,1,Nomura,Neutral,,2019-05-17
891,1,Wells Fargo,Market Perform,,2019-05-01
892,1,Morgan Stanley,Overweight,,2019-05-01
893,1,Wedbush,Outperform,,2019-05-01
894,1,B of A Securities,Buy,,2019-05-01
895,1,Canaccord Genuity,Buy,,2019-05-01
896,1,UBS,Buy,,2019-04-25
897,1,Morgan Stanley,Overweight,,2019-04-24
898,1,Credit Suisse,Neutral,,2019-04-11
899,1,B of A Securities,Buy,,2019-04-10
900,1,HSBC,Sell,,2019-04-10
901,1,UBS,Buy,,2019-03-26
902,1,Baird,Outperform,,2019-03-26
903,1,Canaccord Genuity,Buy,,2019-03-26
904,1,Morgan Stanley,Overweight,,2019-03-26
905,1,Citigroup,Buy,,2019-03-21
906,1,Wedbush,Outperform,,2019-03-21
907,1,Needham,Buy,,2019-03-21
908,1,Cowen & Co.,Outperform,,2019-03-14
909,1,B of A Securities,Buy,,2019-03-11
910,1,B of A Securities,Neutral,,2019-01-30
911,1,Citigroup,Buy,,2019-01-30
912,1,Morgan Stanley,Overweight,,2019-01-30
913,1,BMO Capital,Market Perform,,2019-01-30
914,1,Canaccord Genuity,Buy,,2019-01-30
915,1,UBS,Buy,,2019-01-30
916,1,Nomura,Neutral,,2019-01-30
917,1,Citigroup,Buy,,2019-01-04
918,1,Nomura,Neutral,,2019-01-03
919,1,Canaccord Genuity,Buy,,2019-01-03
920,1,Baird,Outperform,,2019-01-03
921,1,Wedbush,Outperform,,2019-01-03
922,1,Morgan Stanley,Overweight,,2019-01-03
923,1,Wells Fargo,Market Perform,,2019-01-03
924,1,B of A Securities,Neutral,,2019-01-03
925,1,Macquarie,Neutral,,2019-01-03
926,1,Citigroup,Buy,,2019-01-03
927,1,DA Davidson,Buy,,2018-12-14
928,1,Citigroup,Buy,,2018-12-10
929,1,Morgan Stanley,Overweight,,2018-12-07
930,1,Rosenblatt,Neutral,,2018-12-06
931,1,HSBC,Hold,,2018-12-04
932,1,Canaccord Genuity,Buy,,2018-11-29
933,1,Goldman Sachs,Neutral,,2018-11-20
934,1,UBS,Buy,,2018-11-14
935,1,Guggenheim,Neutral,,2018-11-14
936,1,Morgan Stanley,Overweight,,2018-11-08
937,1,Baird,Outperform,,2018-11-02
938,1,JP Morgan,Overweight,,2018-11-02
939,1,Nomura,Neutral,,2018-11-02
940,1,BMO Capital,Market Perform,,2018-11-02
941,1,Citigroup,Buy,,2018-11-02
942,1,B of A Securities,Neutral,,2018-11-02
943,1,Jefferies,Buy,,2018-10-29
944,1,Wedbush,Outperform,,2018-10-19
945,1,Nomura,Neutral,,2018-09-28
946,1,JP Morgan,Overweight,,2018-09-27
947,1,B of A Securities,Buy,,2018-09-13
948,1,Morgan Stanley,Overweight,,2018-09-13
949,1,DA Davidson,Buy,,2018-09-05
950,1,Morgan Stanley,Overweight,,2018-09-05
951,1,Canaccord Genuity,Buy,,2018-09-04
952,1,Nomura,Neutral,,2018-08-31
953,1,B of A Securities,Buy,,2018-08-21
954,1,Citigroup,Buy,,2018-08-02
955,1,Canaccord Genuity,Buy,,2018-08-01
956,1,BMO Capital,Market Perform,,2018-08-01
957,1,Deutsche Bank,Hold,,2018-08-01
958,1,Morgan Stanley,Overweight,,2018-07-24
959,1,BMO Capital,Market Perform,,2018-07-23
960,1,Argus Research,Buy,,2018-06-08
961,1,Maxim Group,Hold,,2018-05-30
962,1,Morgan Stanley,Overweight,,2018-05-24
963,1,BMO Capital,Market Perform,,2018-05-02
964,1,Hudson Square,Buy,,2012-09-12
965,2,TD Cowen,Buy,,2026-06-04
966,2,Cantor Fitzgerald,Overweight,,2026-06-04
967,2,Citizens,Outperform,,2026-06-04
968,2,Wells Fargo,Overweight,,2026-06-01
969,2,Citizens,Outperform,,2026-06-01
970,2,Wedbush,Outperform,,2026-05-13
971,2,Tigress Financial,Buy,,2026-05-06
972,2,Stifel,Hold,,2026-05-01
973,2,Bernstein,Outperform,,2026-04-30
974,2,Citigroup,Buy,,2026-04-30
975,2,Evercore ISI Group,Outperform,,2026-04-30
976,2,Guggenheim,Buy,,2026-04-30
977,2,Barclays,Overweight,,2026-04-30
978,2,Wells Fargo,Overweight,,2026-04-30
979,2,Benchmark,Buy,,2026-04-30
980,2,Cantor Fitzgerald,Overweight,,2026-04-30
981,2,Wedbush,Outperform,,2026-04-30
982,2,Truist Securities,Buy,,2026-04-30
983,2,Scotiabank,Outperform,,2026-04-30
984,2,Piper Sandler,Overweight,,2026-04-30
985,2,Benchmark,Buy,,2026-04-28
986,2,BMO Capital,Outperform,,2026-04-28
987,2,Oppenheimer,Outperform,,2026-04-27
988,2,Guggenheim,Buy,,2026-04-23
989,2,Citigroup,Buy,,2026-04-22
990,2,TD Cowen,Buy,,2026-04-16
991,2,Baird,Outperform,,2026-04-15
992,2,Mizuho,Outperform,,2026-04-14
993,2,Piper Sandler,Overweight,,2026-04-14
994,2,BNP Paribas,Outperform,,2026-04-10
995,2,UBS,Buy,,2026-03-25
996,2,Stifel,Hold,,2026-02-05
997,2,Citigroup,Buy,,2026-01-30
998,2,DA Davidson,Buy,,2026-01-29
999,2,RBC Capital,Outperform,,2026-01-29
1000,2,Scotiabank,Outperform,,2026-01-29
1001,2,Stifel,Buy,,2026-01-29
1002,2,Wedbush,Outperform,,2026-01-29
1003,2,Wells Fargo,Overweight,,2026-01-29
1004,2,Evercore ISI Group,Outperform,,2026-01-29
1005,2,Cantor Fitzgerald,Overweight,,2026-01-29
1006,2,Keybanc,Overweight,,2026-01-29
1007,2,Piper Sandler,Overweight,,2026-01-29
1008,2,B of A Securities,Buy,,2026-01-26
1009,2,UBS,Buy,,2026-01-23
1010,2,Wells Fargo,Overweight,,2026-01-22
1011,2,Guggenheim,Buy,,2026-01-22
1012,2,Citigroup,Buy,,2026-01-21
1013,2,Mizuho,Outperform,,2026-01-21
1014,2,TD Cowen,Buy,,2026-01-20
1015,2,Barclays,Overweight,,2026-01-12
1016,2,Wells Fargo,Overweight,,2026-01-08
1017,2,Wedbush,Outperform,,2025-12-22
1018,2,DA Davidson,Buy,,2025-12-04
1019,2,Rothschild & Co,Neutral,,2025-11-18
1020,2,Baird,Outperform,,2025-11-14
1021,2,JP Morgan,Overweight,,2025-10-30
1022,2,Citigroup,Buy,,2025-10-30
1023,2,Bernstein,Outperform,,2025-10-30
1024,2,Evercore ISI Group,Outperform,,2025-10-30
1025,2,Wells Fargo,Overweight,,2025-10-30
1026,2,Raymond James,Outperform,,2025-10-30
1027,2,Morgan Stanley,Overweight,,2025-10-30
1028,2,Piper Sandler,Overweight,,2025-10-30
1029,2,Guggenheim,Buy,,2025-10-27
1030,2,Rothschild & Co,Buy,,2025-10-22
1031,2,Wedbush,Outperform,,2025-10-22
1032,2,Wells Fargo,Overweight,,2025-10-06
1033,2,Morgan Stanley,Overweight,,2025-09-26
1034,2,Barclays,Overweight,,2025-08-29
1035,2,Truist Securities,Buy,,2025-08-18
1036,2,Stifel,Buy,,2025-08-04
1037,2,Jefferies,Buy,,2025-07-31
1038,2,DA Davidson,Buy,,2025-07-31
1039,2,Scotiabank,Outperform,,2025-07-31
1040,2,Barclays,Overweight,,2025-07-31
1041,2,RBC Capital,Outperform,,2025-07-31
1042,2,Wells Fargo,Overweight,,2025-07-31
1043,2,Stifel,Buy,,2025-07-31
1044,2,Morgan Stanley,Overweight,,2025-07-31
1045,2,Raymond James,Outperform,,2025-07-31
1046,2,Piper Sandler,Overweight,,2025-07-31
1047,2,Wedbush,Outperform,,2025-07-31
1048,2,Cantor Fitzgerald,Overweight,,2025-07-31
1049,2,Oppenheimer,Outperform,,2025-07-31
1050,2,Keybanc,Overweight,,2025-07-31
1051,2,B of A Securities,Buy,,2025-07-31
1052,2,WestPark Capital,Hold,,2025-07-31
1053,2,TD Cowen,Buy,,2025-07-31
1054,2,BMO Capital,Outperform,,2025-07-31
1055,2,Mizuho,Outperform,,2025-07-31
1056,2,Truist Securities,Buy,,2025-07-31
1057,2,UBS,Buy,,2025-07-31
1058,2,Raymond James,Outperform,,2025-07-28
1059,2,Stifel,Buy,,2025-07-28
1060,2,Wedbush,Outperform,,2025-07-25
1061,2,Evercore ISI Group,Outperform,,2025-07-25
1062,2,Loop Capital,Buy,,2025-07-24
1063,2,UBS,Buy,,2025-07-23
1064,2,Citigroup,Buy,,2025-07-22
1065,2,Barclays,Overweight,,2025-07-21
1066,2,B of A Securities,Buy,,2025-07-18
1067,2,Cantor Fitzgerald,Overweight,,2025-07-16
1068,2,Mizuho,Outperform,,2025-07-16
1069,2,BMO Capital,Outperform,,2025-07-10
1070,2,Piper Sandler,Overweight,,2025-07-10
1071,2,Oppenheimer,Outperform,,2025-07-09
1072,2,Morgan Stanley,Overweight,,2025-06-26
1073,2,Wedbush,Outperform,,2025-06-25
1074,2,Wells Fargo,Overweight,,2025-06-25
1075,2,Wells Fargo,Overweight,,2025-06-13
1076,2,Citigroup,Buy,,2025-06-11
1077,2,RBC Capital,Outperform,,2025-05-23
1078,2,Evercore ISI Group,Outperform,,2025-05-22
1079,2,Goldman Sachs,Buy,,2025-05-21
1080,2,Citigroup,Buy,,2025-05-15
1081,2,Jefferies,Buy,,2025-05-01
1082,2,DA Davidson,Buy,,2025-05-01
1083,2,RBC Capital,Outperform,,2025-05-01
1084,2,Morgan Stanley,Overweight,,2025-05-01
1085,2,Stifel,Buy,,2025-05-01
1086,2,Cantor Fitzgerald,Overweight,,2025-05-01
1087,2,Scotiabank,Outperform,,2025-05-01
1088,2,Barclays,Overweight,,2025-05-01
1089,2,Wells Fargo,Overweight,,2025-05-01
1090,2,TD Securities,Buy,,2025-05-01
1091,2,Guggenheim,Neutral,,2025-05-01
1092,2,Wedbush,Outperform,,2025-05-01
1093,2,Evercore ISI Group,Outperform,,2025-05-01
1094,2,JP Morgan,Overweight,,2025-05-01
1095,2,BMO Capital,Outperform,,2025-05-01
1096,2,Goldman Sachs,Buy,,2025-05-01
1097,2,Bernstein,Outperform,,2025-05-01
1098,2,WestPark Capital,Hold,,2025-05-01
1099,2,Piper Sandler,Overweight,,2025-05-01
1100,2,Goldman Sachs,Buy,,2025-04-24
1101,2,Piper Sandler,Overweight,,2025-04-23
1102,2,Guggenheim,Neutral,,2025-04-23
1103,2,Barclays,Overweight,,2025-04-21
1104,2,Citigroup,Buy,,2025-04-21
1105,2,BMO Capital,Outperform,,2025-04-16
1106,2,B of A Securities,Buy,,2025-04-15
1107,2,UBS,Buy,,2025-04-14
1108,2,Wells Fargo,Overweight,,2025-04-14
1109,2,Wedbush,Outperform,,2025-04-10
1110,2,Keybanc,Overweight,,2025-04-09
1111,2,Jefferies,Buy,,2025-04-07
1112,2,WestPark Capital,Hold,,2025-04-01
1113,2,Jefferies,Buy,,2025-03-31
1114,2,Tigress Financial,Buy,,2025-03-20
1115,2,Wedbush,Outperform,,2025-03-20
1116,2,Scotiabank,Outperform,,2025-03-20
1117,2,DA Davidson,Buy,,2025-03-13
1118,2,Stifel,Buy,,2025-03-07
1119,2,UBS,Buy,,2025-01-30
1120,2,DA Davidson,Neutral,,2025-01-30
1121,2,RBC Capital,Outperform,,2025-01-30
1122,2,Morgan Stanley,Overweight,,2025-01-30
1123,2,Mizuho,Outperform,,2025-01-30
1124,2,Bernstein,Outperform,,2025-01-30
1125,2,JP Morgan,Overweight,,2025-01-30
1126,2,Cantor Fitzgerald,Overweight,,2025-01-29
1127,2,Piper Sandler,Overweight,,2025-01-27
1128,2,Guggenheim,Neutral,,2025-01-24
1129,2,Morgan Stanley,Overweight,,2025-01-22
1130,2,Evercore ISI Group,Outperform,,2025-01-17
1131,2,Cantor Fitzgerald,Overweight,,2025-01-16
1132,2,Bernstein,Outperform,,2025-01-06
1133,2,Piper Sandler,Overweight,,2025-01-06
1134,2,Loop Capital,Buy,,2024-12-23
1135,2,Stifel,Buy,,2024-12-18
1136,2,UBS,Buy,,2024-12-18
1137,2,Mizuho,Outperform,,2024-12-13
1138,2,RBC Capital,Outperform,,2024-11-05
1139,2,UBS,Buy,,2024-10-31
1140,2,JP Morgan,Overweight,,2024-10-31
1141,2,TD Cowen,Buy,,2024-10-31
1142,2,Piper Sandler,Overweight,,2024-10-31
1143,2,Morgan Stanley,Overweight,,2024-10-31
1144,2,Truist Securities,Buy,,2024-10-28
1145,2,Bernstein,Outperform,,2024-10-25
